intPIPCategoryID,MCNo,AdditionCount,RecipeColorCategory,vcColourNo,RFT
3,N-008G,3,Dark,TNB23-0215A,0
3,N-002B,3,Light,TNB24-2563E,0
1,N-008N,0,Dark,,1
1,N-008N,0,Dark,,1
1,N-008N,0,Dark,,1
4,N-002B,0,Dark,,1
1,N-008E,1,Light,TNB24-2869A,0
3,N-008B,0,Light,TNB24-2391E,1
3,N-008B,4,Light,TNB24-2391E,0
1,N-002A,1,Dark,TNB24-1293A,0
3,N-006A,0,Medium,TNB24-0240E,1
3,N-008C,0,Dark,TNB24-0669AD,1
3,N-008C,1,Dark,TNB24-0669AD,0
3,N-008N,0,Dark,,1
3,N-008N,1,Dark,,0
3,N-008N,1,Dark,,0
3,N-008N,0,Dark,,1
3,N-008N,1,Dark,,0
3,N-008N,0,Dark,,1
1,N-002B,2,Dark,TNB24-2366E,0
2,N-008D,4,Light,TNB24-3100A,0
1,N-16A,5,Medium,TNB24-3075A,0
1,N-16B,4,Light,TNC19-2727H,0
1,N-16B,5,Light,TNC19-2727H,0
1,N-16B,0,Light,TNC19-2727H,1
1,N-008A,1,Dark,TNB24-3125B,0
3,N-002B,3,Medium,TNB24-2322C,0
3,N-008F,0,Dark,TNB24-1474F,1
4,N-008M,0,Dark,TNB19-0241CI,1
4,N-008M,1,Dark,TNB19-0241CI,0
4,N-008M,0,Dark,TNB19-0241CI,1
4,N-008M,0,Dark,TNB19-0241CI,1
1,N-008E,1,Light,TNB23-3308C,0
3,N-008L,1,Dark,,0
3,N-002A,0,Medium,TNB24-0294F,1
3,N-008F,1,Dark,N7934B,0
4,N-006A,4,Dark,TNB19-1832T,0
3,N-008H,0,Dark,,1
3,N-008H,1,Dark,,0
3,N-008H,1,Dark,,0
3,N-008H,2,Dark,,0
3,N-008H,0,Dark,,1
3,N-008G,0,Medium,TNB24-0036J,1
3,N-008E,1,Light,TNB24-1809B,0
3,N-008K,1,Light,TNB24-0471C,0
1,N-008A,4,Dark,TNB24-3030D,0
1,N-008C,1,Dark,TNB23-0098C,0
1,N-008C,0,Dark,TNB23-0098C,1
1,N-008G,4,Light,TNB24-2869A,0
1,N-008G,0,Light,TNB24-2869A,1
3,N-002B,1,Medium,TNB24-0036J,0
3,N-002B,2,Medium,TNB24-0036J,0
3,N-002B,0,Medium,TNB24-0036J,1
1,N-008D,1,Light,TNB24-1699E,0
1,N-002B,3,Light,TNB24-0103O,0
1,N-002B,0,Light,TNB23-2729I,1
1,N-002B,1,Light,TNB23-2729I,0
4,N-006A,5,Medium,TNB24-0239AA,0
3,N-008G,1,Light,TNB22-1924A,0
1,N-002A,0,Light,TNB24-0289B,1
1,N-002A,0,Light,TNB24-3030D,1
3,N-008L,1,Dark,TNB23-0890B,0
3,N-008D,5,Light,TNB24-3218Z,0
1,N-002A,2,Light,TNB19-3423BA,0
1,N-16A,1,Light,TNB19-2290AK,0
1,N-008N,1,Dark,,0
1,N-008N,0,Dark,,1
3,N-008L,0,Dark,TNB17-3178F,1
1,N-008D,0,Light,TNB24-2870A,1
1,N-008F,0,Dark,TNB24-1474A,1
3,N-008F,0,Dark,TNB24-1474A,1
3,N-008M,0,Dark,TNB24-0600JX,1
1,N-16A,0,Light,TNB24-2703A,1
1,N-16A,3,Light,TNB24-2703A,0
3,N-008A,2,Light,TNB24-0468O,0
3,N-008A,2,Light,TNB24-0468O,0
4,N-008K,0,Medium,TNB24-0238P,1
4,N-008K,3,Medium,TNB24-0238P,0
1,N-008D,1,Light,TNB24-2870A,0
1,N-002A,0,Light,TNB24-2201E,1
5,N-008L,1,Dark,TNB23-0241EK,0
4,N-008L,0,Dark,TNB23-0241EK,1
1,N-006A,1,Light,TNB23-3312A,0
1,N-002A,0,Medium,TNB23-0367J,1
1,N-002A,1,Medium,TNB23-0367J,0
1,N-002B,1,Light,TNB19-1779AD,0
1,N-008G,0,Light,TNB24-0227G,1
1,N-008D,1,Dark,TNB24-0296B,0
1,N-008D,2,Dark,TNB24-0296B,0
1,N-008B,1,Light,TNB24-2454G,0
1,N-002B,1,Medium,TNB23-3311B,0
1,N-008F,0,Dark,TNB24-0231E,1
1,N-008F,0,Dark,TNB24-0231E,1
1,N-002B,0,Light,TNB24-0034M,1
3,N-008L,3,Dark,TNB23-0612C,0
3,N-16A,0,Light,TNB24-2372N,1
3,N-008G,1,Light,TNB24-0473C,0
1,N-006A,1,Light,TNB24-0103O,0
3,N-008K,2,Light,TNB24-2474A,0
1,N-008B,3,Light,TNB24-2702D,0
3,N-002B,0,Light,TNB24-2076C,1
1,N-008D,2,Medium,TNB23-1226J,0
1,N-008D,0,Medium,TNB23-1226J,1
3,N-006A,1,Light,TNB24-0227B,0
3,N-008G,1,Light,TNB24-0468D,0
2,N-008E,1,Dark,TNB19-0500IA,0
1,N-008A,2,Light,TNB23-1099B,0
3,N-16A,4,Light,TNB24-0056A,0
3,N-16A,0,Light,TNB24-0056A,1
3,N-008A,1,Light,TNR24-0952G,0
3,N-008M,0,Dark,TNB21-1010G,1
3,N-008G,0,Medium,TNB24-0036J,1
3,N-008G,1,Medium,TNB24-0036J,0
1,N-008E,0,Dark,TNB24-0240H,1
3,N-008E,0,Dark,TNB24-0240H,1
1,N-008N,1,Light,,0
2,N-008L,0,Dark,TNB18-2938AB,1
1,N-002B,0,Dark,TNB24-0294A,1
1,N-008B,0,Light,TNB24-2702D,1
1,N-002A,0,Dark,TNB23-0583G,1
3,N-008K,3,Dark,TNB24-2903A,0
3,N-008C,1,Dark,TNB23-2076D,0
3,N-008C,0,Dark,TNB23-2076D,1
1,N-008G,1,Dark,TNB24-0036M,0
3,N-008E,1,Light,TNB24-0227B,0
1,N-002A,1,Dark,TNB23-3313C,0
1,N-008D,1,Dark,TNB20-1326Q,0
3,N-16A,0,Light,TNB24-0056A,1
1,N-008K,1,Dark,TNB24-0226D,0
3,N-006A,2,Light,TNB19-3456AA,0
3,N-008A,0,Dark,TNB23-1059B,1
5,N-008L,1,Dark,N4843B,0
1,N-008M,1,Dark,TNB24-0226C,0
1,N-008N,2,Dark,,0
3,N-008D,3,Dark,TNB20-0152DB,0
3,N-002A,2,Light,TNB21-1805D,0
4,N-002B,1,Light,TNB24-0650AI,0
4,N-002B,0,Light,TNB24-0650AI,1
3,N-008E,1,Dark,TNB23-2077B,0
3,N-008E,0,Dark,TNB23-2077B,1
3,N-008E,1,Dark,TNB23-2077B,0
3,N-16A,0,Light,TNB24-2391E,1
3,N-16A,5,Light,TNB24-2391E,0
3,N-008B,1,Light,TNB24-2391E,0
3,N-008B,2,Light,TNB24-2391E,0
3,N-006A,0,Light,TNB24-2034J,1
1,N-006A,2,Light,TNB24-2034J,0
3,N-008M,1,Dark,TNB22-0220B,0
3,N-008K,4,Dark,TNB24-2472D,0
3,N-008M,1,Dark,TNB23-1903C,0
1,N-008G,0,Dark,TNB23-3309C,1
1,N-008G,1,Dark,TNB23-3309C,0
4,N-008A,4,Light,TNS23-1718C,0
5,N-006A,0,Dark,TNB23-0702O,1
4,N-008L,1,Dark,TNB23-0241EK,0
1,N-002A,0,Dark,TNB24-0298B,1
1,N-002A,0,Dark,TNB24-0298B,1
3,N-008D,1,Dark,TNC24-0228B,0
3,N-008G,1,Dark,TNB24-0464D,0
3,N-002B,0,Dark,TNC24-2513Z,1
3,N-002B,5,Dark,TNC24-2513Z,0
1,N-002A,1,Dark,TNB20-1328Q,0
1,N-008N,0,Dark,,1
1,N-008N,1,Dark,,0
3,N-008D,1,Dark,TNB23-1549B,0
1,N-002A,1,Dark,TNB24-0035G,0
1,N-008H,1,Light,TNB24-0291A,0
3,N-16B,0,Dark,,1
1,N-16B,0,Dark,,1
1,N-006A,2,Light,TNB24-2197F,0
1,N-008B,0,Light,TNB24-2924B,1
1,N-008B,2,Light,TNB24-2924B,0
3,N-008D,2,Light,TNB24-2512Z,0
3,N-16A,0,Light,TNB24-2391E,1
3,N-16A,0,Light,TNB24-2391E,1
3,N-008L,1,Dark,TNB20-0957G,0
1,N-006A,0,Light,TNB24-2838D,1
3,N-008K,1,Dark,TNB24-2472D,0
3,N-008K,0,Dark,TNB24-2472D,1
1,N-008G,2,Light,TNB19-1922AY,0
3,N-008D,2,Medium,TNB24-0296F,0
1,N-008H,1,Medium,,0
3,N-006A,2,Light,TNB22-0875F,0
1,N-008M,0,Dark,TNB17-1962G,1
2,N-002B,1,Dark,TNB24-2677C,0
1,N-002A,2,Light,TNB24-2876A,0
3,N-008G,1,Medium,TNB24-0294F,0
3,N-008N,0,Dark,,1
3,N-008N,0,Dark,,1
3,N-008N,0,Dark,,1
3,N-008N,1,Dark,,0
3,N-002B,1,Dark,TNB23-0500UM,0
1,N-16A,1,Light,TNB24-3127D,0
1,N-16A,2,Light,TNB24-3127D,0
1,N-16A,0,Light,TNB24-3127D,1
1,N-16A,0,Light,TNB24-3127D,1
3,N-006A,0,Light,TNB24-1500C,1
3,N-008K,1,Light,TNS23-1592L,0
3,N-008D,3,Light,TNB24-2514Z,0
1,N-008G,1,Dark,TNB24-0297C,0
1,N-002A,0,Light,TNB23-3312A,1
3,N-16A,1,Light,TNB24-2391E,0
3,N-16A,0,Light,TNB24-2391E,1
3,N-008M,1,Dark,TNB24-2940E,0
1,N-008B,1,Light,TNB24-2924B,0
1,N-008B,1,Light,TNB24-2924B,0
3,N-008L,2,Dark,TNB24-0996J,0
1,N-002A,1,Light,TNB24-2201E,0
3,N-008K,2,Light,TNS23-2519C,0
1,N-008E,1,Dark,TNB23-1788A,0
1,N-008D,6,Dark,TNB24-2268H,0
2,N-008M,4,Dark,TNB23-0477A,0
3,N-008M,0,Dark,TNB23-0477A,1
3,N-002A,1,Light,TNB24-0460AO,0
3,N-006A,0,Dark,,1
1,N-008H,2,Dark,TNB24-3126A,0
1,N-008G,1,Dark,,0
3,N-006A,2,Light,TNB23-0613C,0
3,N-008K,1,Light,TNB24-0827B,0
3,N-002A,1,Light,TNB24-0245V,0
3,N-002B,4,Dark,TNB24-1496B,0
1,N-008D,6,Dark,TNB24-2268A,0
3,N-006A,1,Dark,N7933B,0
3,N-008G,1,Dark,TNC24-2228C,0
1,N-008D,0,Light,TNB24-0469E,1
1,N-008D,1,Light,TNB24-0469E,0
1,N-008D,1,Light,TNB24-0469E,0
1,N-008B,0,Light,TNB24-2924B,1
1,N-008B,1,Light,TNB24-2924B,0
3,N-008L,2,Dark,TNB24-0600MN,0
3,N-008L,0,Dark,TNB24-0600MN,1
3,N-16B,0,Medium,TNB24-2392D,1
3,N-16B,2,Medium,TNB24-2392D,0
3,N-008F,0,Dark,TNB23-1975A,1
3,N-008F,0,Dark,TNB23-1975A,1
3,N-008M,2,Dark,TNB24-2415A,0
2,N-008M,0,Dark,TNB24-2415A,1
2,N-008D,2,Light,TNB24-2854A,0
2,N-008G,0,Medium,TNB23-1429A,1
3,N-008A,1,Dark,TNB24-0614D,0
3,N-008K,4,Dark,TNB24-2473C,0
3,N-008E,0,Dark,,1
3,N-008E,0,Dark,,1
1,N-008A,3,Light,TNB24-3077A,0
3,N-008L,2,Dark,TNB24-2989Z,0
1,N-008G,1,Dark,TNB24-2962C,0
1,N-002B,2,Light,TNB24-1278AL,0
3,N-008N,0,Dark,,1
3,N-008N,1,Dark,,0
4,N-008A,0,Dark,,1
3,N-008H,3,Light,,0
3,N-008H,0,Light,,1
3,N-16A,2,Light,TNB24-2393D,0
3,N-16A,4,Light,TNB24-2393D,0
1,N-008B,1,Light,TNB24-2924B,0
1,N-008B,0,Light,TNB24-2924B,1
1,N-008G,1,Light,TNB24-2962E,0
3,N-008L,1,Dark,TNB20-0957G,0
3,N-002A,0,Light,TNB24-0471C,1
3,N-002A,0,Light,TNB24-0471C,1
3,N-008A,3,Dark,TNC23-1690C,0
2,N-008K,0,Dark,TNB24-2473C,1
3,N-008M,2,Dark,N7934B,0
3,N-008H,2,Light,TNB23-2253B,0
3,N-008H,3,Light,TNB23-2253B,0
3,N-008G,2,Light,TNB24-1453H,0
1,N-002A,3,Dark,TNB24-2837C,0
1,N-006A,1,Dark,TNB23-3328D,0
3,N-008F,1,Dark,TNB24-1474A,0
3,N-008F,1,Dark,TNB24-1474A,0
1,N-006A,1,Dark,TNB23-3328A,0
3,N-008C,1,Dark,TNB23-2076D,0
3,N-008C,0,Dark,TNB23-2076D,1
3,N-008C,0,Dark,TNB23-2076D,1
3,N-008B,1,Light,TNB24-0056A,0
3,N-008E,0,Dark,TNB23-1978A,1
2,N-008E,0,Dark,TNB23-1978A,1
3,N-008E,0,Dark,TNB23-1978A,1
3,N-008E,0,Dark,TNB23-1978A,1
1,N-008G,0,Dark,TNB24-2032E,1
3,N-008L,1,Dark,TNB24-0600JX,0
1,N-008D,2,Dark,TNB24-3073A,0
3,N-008A,1,Light,TNB24-2032G,0
4,N-008M,0,Dark,TNB23-0241GA,1
4,N-008M,0,Dark,TNB23-0241GA,1
3,N-16A,3,Light,,0
3,N-16A,2,Light,,0
4,N-008K,2,Medium,TNB24-0242M,0
3,N-006A,0,Dark,TNB21-0500JK,1
3,N-006A,1,Dark,TNB21-0500JK,0
3,N-008G,1,Dark,TNB23-1904C,0
1,N-008G,5,Dark,,0
1,N-008A,3,Dark,TNB24-3076C,0
1,N-008N,6,Light,,0
1,N-008D,0,Light,TNB19-1912AD,1
1,N-008D,0,Light,TNB19-1912AD,1
1,N-008B,0,Light,TNB24-0056A,1
3,N-008B,1,Light,TNB24-0056A,0
1,N-002A,1,Dark,TNB24-0177N,0
3,N-008C,0,Dark,TNB23-2076D,1
3,N-008C,0,Dark,TNB23-2076D,1
3,N-008C,0,Dark,TNB23-2076D,1
3,N-008C,1,Dark,TNB23-2076D,0
3,N-008M,1,Dark,TNB24-0669AD,0
3,N-008M,0,Dark,TNB24-0669AD,1
2,N-008G,0,Dark,,1
2,N-008G,2,Dark,,0
3,N-008G,0,Dark,,1
3,N-008G,6,Dark,,0
3,N-16B,1,Dark,TNB24-2214G,0
1,N-008H,2,Dark,TNB24-2839D,0
3,N-002A,2,Light,TNB24-0468D,0
3,N-002A,2,Light,TNB24-0173N,0
1,N-008N,2,Light,,0
3,N-008F,0,Dark,TNB24-2940E,1
3,N-008F,1,Dark,TNB24-2940E,0
3,N-008B,3,Light,TNB24-1278AG,0
5,N-008L,1,Dark,TNB24-2650G,0
3,N-008D,2,Medium,TNB24-0036J,0
1,N-008F,0,Dark,TNB24-1474I,1
2,N-008D,1,Dark,TNB24-0696J,0
3,N-008K,3,Dark,TNB24-2474A,0
2,N-008L,0,Dark,TNB24-2476E,1
3,N-008L,0,Dark,TNB24-2476E,1
3,N-16A,0,Dark,TNB23-1978A,1
3,N-16A,0,Dark,TNB23-1978A,1
3,N-002A,0,Light,TNB24-0473C,1
1,N-008B,1,Light,TNB24-2924B,0
1,N-008B,0,Light,TNB24-2924B,1
3,N-008H,3,Light,,0
2,N-002A,3,Medium,TNB24-0899F,0
3,N-006A,1,Light,TNB24-1500C,0
3,N-008F,0,Dark,,1
3,N-008N,0,Light,,1
3,N-008N,0,Light,,1
2,N-006A,0,Dark,TNB19-0500IA,1
2,N-006A,0,Dark,TNB19-0500IA,1
4,N-008K,1,Light,TNB24-0238P,0
3,N-008A,1,Dark,TNB24-0231B,0
3,N-008N,0,Light,,1
3,N-008N,1,Light,,0
3,N-002B,4,Dark,TNB24-0401BO,0
3,N-008H,1,Light,TNB24-0057C,0
3,N-008H,0,Light,TNB24-0057C,1
3,N-16A,0,Dark,,1
3,N-008M,1,Dark,TNB24-0231B,0
1,N-008M,0,Dark,TNB24-0231B,1
1,N-008A,0,Medium,TNB24-2924B,1
3,N-008D,3,Light,TNB24-2561O,0
1,N-008F,1,Dark,TNB23-0241DA,0
1,N-008F,0,Dark,TNB23-0241DA,1
3,N-008C,0,Dark,,1
3,N-008C,2,Dark,,0
3,N-008C,0,Dark,,1
3,N-008C,0,Dark,,1
3,N-008C,0,Dark,,1
3,N-16B,4,Light,TNB24-0030Q,0
3,N-002B,5,Dark,,0
3,N-002A,0,Dark,TNB23-1059B,1
3,N-16A,0,Dark,TNB23-1978A,1
4,N-008K,0,Dark,TNB19-1833AB,1
1,N-002A,1,Dark,TNB24-0832T,0
1,N-008B,3,Dark,TNB19-1833BL,0
2,N-008G,3,Dark,TNB22-1639A,0
3,N-008H,2,Light,,0
3,N-008H,1,Light,,0
3,N-008H,2,Light,,0
2,N-008D,1,Light,TNB24-1751C,0
4,N-002B,1,Dark,TNB23-1691B,0
4,N-008K,0,Light,TNS24-2972Z,1
4,N-008K,5,Light,TNS24-2972Z,0
3,N-008A,1,Dark,TNB23-0890B,0
3,N-008E,0,Dark,TNB24-2655C,1
3,N-008E,3,Dark,TNB24-2655C,0
3,N-008E,0,Dark,TNB24-2655C,1
3,N-008E,0,Dark,TNB24-2655C,1
3,N-008E,0,Dark,TNB24-2655C,1
3,N-008N,1,Medium,,0
3,N-008N,0,Medium,,1
3,N-008N,0,Medium,,1
2,N-008D,0,Dark,,1
1,N-008G,0,Light,TNB24-2372I,1
1,N-008G,5,Light,TNB24-2372I,0
1,N-008M,1,Dark,TNB23-1787H,0
4,N-006A,4,Medium,,0
4,N-006A,0,Medium,,1
3,N-008F,0,Dark,TNB23-2076D,1
3,N-008F,0,Dark,TNB23-2076D,1
3,N-008F,1,Dark,TNB23-2076D,0
1,N-008D,3,Dark,TNB24-3125B,0
3,N-008G,6,Dark,,0
3,N-008B,1,Medium,TNR24-2806A,0
3,N-008L,3,Dark,TNB23-1902C,0
4,N-006A,3,Light,TNB24-0238P,0
6,N-008A,1,Light,TPB23-0968B,0
3,N-16B,0,Dark,TNB24-2655C,1
1,N-008B,3,Dark,TNB23-1099B,0
1,N-008B,0,Dark,TNB23-1099B,1
3,N-008N,1,Dark,,0
3,N-008N,0,Dark,,1
3,N-002B,4,Medium,TNB24-2611H,0
1,N-002B,4,Medium,,0
3,N-008H,0,Light,,1
3,N-008H,1,Light,,0
1,N-002A,1,Light,TNB24-0103O,0
3,N-008M,1,Dark,TNB19-0241GO,0
1,N-008D,1,Medium,TNB24-0293C,0
1,N-008L,0,Dark,,1
3,N-002B,1,Medium,TNS23-1667C,0
1,N-006A,1,Light,TNB19-0242BR,0
1,N-006A,1,Light,TNB19-0242BR,0
1,N-008G,7,Dark,,0
1,N-008G,0,Dark,,1
1,N-002A,1,Dark,TNB23-3313C,0
3,N-16A,5,Light,,0
3,N-16A,1,Light,,0
3,N-008D,2,Medium,TNB24-0294F,0
4,N-008K,1,Dark,,0
3,N-008M,0,Dark,TNB24-2366B,1
1,N-006A,1,Dark,TNB24-2267E,0
1,N-002A,2,Light,TNB24-3026C,0
4,N-006A,0,Dark,TNB22-0240D,1
1,N-008D,0,Dark,,1
1,N-008D,1,Dark,,0
1,N-008M,0,Dark,,1
1,N-008M,1,Dark,,0
1,N-008L,0,Dark,,1
1,N-008L,0,Dark,,1
1,N-002B,5,Dark,,0
3,N-008N,0,Medium,,1
1,N-008D,0,Light,TNB24-0698BC,1
1,N-008D,0,Light,TNB24-0698BC,1
1,N-008D,0,Light,TNB24-0698BC,1
1,N-002A,4,Light,TNB24-1737B,0
1,N-006A,1,Light,TNB22-1379B,0
1,N-006A,3,Light,TNB22-1379B,0
3,N-008F,1,Dark,TNB23-1975A,0
3,N-008F,0,Dark,TNB23-1975A,1
3,N-008F,0,Dark,TNB23-1975A,1
3,N-008F,0,Dark,TNB23-1975A,1
1,N-008L,2,Dark,,0
1,N-008L,0,Dark,,1
1,N-006A,4,Light,,0
1,N-008D,3,Light,TNB22-2478M,0
1,N-002A,0,Dark,TNB20-1328Q,1
1,N-002A,2,Dark,TNB20-1328Q,0
1,N-008M,1,Dark,TNB23-1787H,0
3,N-008D,4,Dark,TNB24-2178C,0
4,N-008K,4,Dark,,0
1,N-008E,2,Medium,TNB24-3075A,0
1,N-008B,3,Medium,,0
3,N-16A,1,Light,,0
3,N-16A,0,Light,,1
3,N-16A,1,Light,,0
3,N-16B,0,Dark,TNB24-2655C,1
3,N-16B,1,Dark,TNB24-2655C,0
1,N-008A,5,Light,,0
3,N-008M,2,Dark,,0
1,N-006A,1,Dark,,0
1,N-006A,0,Dark,,1
3,N-002B,0,Dark,,1
3,N-008E,1,Light,TNB24-2805B,0
1,N-008B,2,Dark,TNB24-2678A,0
3,N-008G,2,Dark,TNB24-0745L,0
4,N-008A,4,Light,TNS23-1707H,0
1,N-002A,1,Light,TNB20-1282AA,0
1,N-006A,2,Light,TNB24-0227G,0
1,N-008K,1,Light,TNB24-3000I,0
3,N-006A,1,Dark,,0
1,N-002B,0,Dark,TNB24-0035G,1
3,N-008E,2,Light,,0
3,N-008E,2,Light,,0
3,N-16A,1,Light,,0
1,N-008B,1,Light,,0
1,N-008B,0,Light,,1
3,N-008E,4,Light,TNB24-0496K,0
3,N-008E,4,Light,TNB24-0496K,0
3,N-006A,1,Light,TNB19-0240EQ,0
3,N-006A,1,Light,TNB24-2677C,0
3,N-008E,0,Light,,1
3,N-008E,0,Light,,1
3,N-008E,1,Light,,0
3,N-008E,1,Light,,0
3,N-008E,0,Light,,1
3,N-008G,4,Dark,TNB23-1901C,0
3,N-008N,0,Light,,1
3,N-008N,4,Light,,0
3,N-008N,0,Light,,1
3,N-008K,0,Dark,TNB24-3000C,1
1,N-008H,6,Dark,TNB24-3028A,0
1,N-008H,2,Dark,TNB24-3028A,0
1,N-008H,0,Dark,TNB24-3028A,1
3,N-002A,2,Light,TNB24-0468D,0
6,N-008M,1,Dark,TPL23-0970B,0
1,N-002B,0,Light,,1
1,N-008B,0,Dark,TNB23-1788E,1
1,N-008B,1,Dark,TNB23-1788E,0
3,N-006A,1,Dark,TNB23-2709B,0
3,N-006A,0,Dark,TNB23-2709B,1
3,N-16A,0,Light,,1
3,N-16A,1,Light,,0
3,N-16A,0,Light,,1
2,N-008K,0,Dark,,1
6,N-008M,1,Light,TPB23-0969B,0
3,N-008D,1,Medium,TNB19-3283B,0
3,N-008K,2,Light,TNB19-2197AG,0
1,N-002B,0,Dark,TNB24-2678G,1
1,N-002B,2,Dark,TNB24-2678G,0
1,N-002B,0,Dark,TNB24-2678G,1
3,N-008D,1,Light,,0
1,N-008E,1,Light,,0
1,N-008E,2,Light,,0
3,N-008N,0,Medium,,1
1,N-002B,2,Light,TNB24-3074F,0
1,N-002B,0,Dark,TNB24-2865D,1
3,N-002A,3,Light,,0
3,N-002A,0,Light,,1
3,N-008G,0,Light,TNB21-1241L,1
3,N-008G,2,Light,TNB21-1241L,0
3,N-008F,1,Dark,,0
3,N-008F,0,Dark,,1
1,N-008B,0,Dark,TNB19-1833BL,1
1,N-008B,3,Dark,TNB19-1833BL,0
4,N-008K,0,Light,TNB24-0650AI,1
3,N-008C,0,Dark,TNB23-2076D,1
3,N-008C,0,Dark,TNB23-2076D,1
3,N-008C,1,Dark,TNB23-2076D,0
3,N-008H,4,Light,TNB24-0056A,0
3,N-008H,4,Light,TNB24-0056A,0
3,N-008H,0,Light,TNB24-0056A,1
3,N-008H,0,Light,TNB24-0056A,1
3,N-008L,1,Dark,,0
3,N-008L,1,Dark,,0
3,N-008L,1,Dark,,0
3,N-008L,0,Dark,,1
3,N-008D,2,Light,,0
6,N-006A,0,Dark,Y50100,1
3,N-008B,3,Light,,0
3,N-008B,2,Light,,0
3,N-008B,0,Light,,1
3,N-002A,4,Dark,,0
6,N-008M,1,Dark,TPB21-1716A,0
3,N-002B,3,Light,TNB24-3204A,0
2,N-002B,6,Light,TNB24-3204A,0
1,N-006A,1,Dark,TNB24-2865D,0
1,N-008F,0,Dark,TNB23-0241DA,1
1,N-008F,1,Dark,TNB23-0241DA,0
1,N-008F,0,Dark,TNB23-0241DA,1
1,N-008L,0,Dark,,1
1,N-008L,1,Dark,,0
1,N-008N,1,Medium,,0
3,N-008A,6,Medium,TNR24-2960B,0
2,N-008D,1,Light,TNB24-1357E,0
1,N-008G,1,Dark,TNB24-1214B,0
1,N-008E,4,Light,,0
4,N-008K,2,Medium,,0
1,N-008A,5,Light,TNB19-1912AD,0
1,N-008A,0,Light,TNB19-1912AD,1
1,N-008D,1,Dark,TNB23-0583G,0
3,N-16B,1,Dark,TNB24-0144K,0
3,N-002B,0,Dark,TNB19-2832A,1
3,N-002B,0,Dark,TNB19-2832A,1
3,N-008D,4,Dark,TNB24-2749A,0
1,N-008E,1,Light,TNB23-0623B,0
3,N-008L,0,Dark,TNB17-3178F,1
1,N-008M,0,Dark,TNB19-1120CH,1
1,N-008M,1,Dark,TNB19-1120CH,0
3,N-16A,2,Light,TNB22-1715C,0
3,N-008C,0,Dark,TNB23-2076D,1
3,N-008C,0,Dark,TNB23-2076D,1
3,N-008C,1,Dark,TNB23-2076D,0
3,N-008L,2,Dark,,0
3,N-16A,0,Dark,,1
3,N-16A,0,Dark,,1
3,N-16A,0,Dark,,1
3,N-16A,0,Dark,,1
3,N-008D,0,Dark,TNB24-1659I,1
1,N-16B,1,Dark,TNB19-1832BC,0
1,N-008D,4,Light,,0
1,N-008D,0,Light,,1
2,N-002A,3,Medium,TNB24-2378A,0
1,N-002A,1,Dark,TNB24-0184B,0
2,N-008A,5,Dark,,0
4,N-008K,1,Dark,TNB21-1518AA,0
3,N-002B,0,Dark,TNB24-2698C,1
1,N-008M,1,Dark,,0
4,N-008L,2,Dark,TNB19-1120LY,0
3,N-006A,0,Dark,TNB23-0651DB,1
1,N-008K,3,Medium,TNB24-2568A,0
3,N-008M,1,Dark,TNB22-1081A,0
1,N-008G,3,Light,TNB24-0894B,0
1,N-008M,0,Light,,1
1,N-008M,0,Light,,1
1,N-008M,3,Light,,0
1,N-008M,3,Light,,0
1,N-006A,1,Light,TNB24-0158QF,0
3,N-008E,1,Light,TNB21-1805D,0
1,N-008N,1,Light,,0
5,N-008L,1,Dark,,0
4,N-006A,4,Light,TNB19-1831IP,0
1,N-008F,1,Dark,TNB23-0241DA,0
1,N-008F,0,Dark,TNB23-0241DA,1
1,N-008F,0,Dark,TNB23-0241DA,1
1,N-008D,2,Dark,TNB24-0889A,0
1,N-008N,2,Dark,,0
1,N-008E,2,Dark,TNB24-3126A,0
1,N-008B,2,Light,TNB22-0875F,0
3,N-008B,0,Light,TNB22-0875F,1
1,N-008G,1,Light,TNB24-2342A,0
4,N-008K,4,Light,TNB22-0077J,0
1,N-008B,3,Light,,0
3,N-008C,1,Dark,,0
3,N-008D,2,Dark,TNB22-2642C,0
3,N-002B,3,Dark,TNB23-1059B,0
3,N-008L,2,Dark,TNB24-0600LH,0
3,N-008H,0,Medium,TNB24-2239I,1
3,N-008H,1,Medium,TNB24-2239I,0
3,N-002B,0,Light,TNB24-0698CH,1
3,N-002B,1,Light,TNB24-0698CH,0
6,N-008M,0,Dark,TPB21-1718A,1
3,N-006A,2,Light,TNB24-1615A,0
6,N-008E,2,Dark,TPB21-1719A,0
6,N-008E,0,Dark,TPB21-1719A,1
3,N-16B,1,Dark,TNB24-0058A,0
3,N-16B,0,Dark,TNB24-0058A,1
3,N-16B,0,Dark,TNB24-0058A,1
2,N-008K,1,Dark,TNB24-0095A,0
2,N-008K,3,Dark,TNB24-0095A,0
1,N-008D,2,Light,TNB22-0077T,0
4,N-002B,5,Dark,TNB23-0702O,0
3,N-008E,1,Medium,TNB24-2372V,0
1,N-008A,1,Dark,TNB24-2923C,0
3,N-008E,1,Light,TNB24-3173A,0
3,N-16A,0,Dark,TNB23-2077B,1
1,N-002B,1,Light,TNB24-3000I,0
1,N-008D,0,Light,TNB24-0292L,1
1,N-008E,2,Light,TNB24-3112G,0
1,N-008B,1,Light,,0
3,N-008H,4,Medium,TNB24-2239I,0
3,N-008H,1,Medium,TNB24-2239I,0
1,N-008H,0,Medium,TNB24-2239I,1
3,N-008H,1,Medium,TNB24-2239I,0
4,N-008K,0,Light,,1
